;RunId;iteration;Step;largura;altura;density;rule;alive_cells;dead_cells;average_rule;likeness;len_rule;len_born;len_survive
33;33;1;350;50;50;0.5;B1357/S1357;0.5008;0.4992;1.0;0.5132;0;4;4
34;34;1;350;50;50;0.5;B34/S34;0.40880000000000005;0.5912;1.0;0.5672;0;2;2
35;35;1;350;50;50;0.5;B15/S28;0.2752;0.7248;1.6666666666666667;0.6004;0;2;2
36;36;1;350;50;50;0.5;B1/S1;0.2128;0.7872;1.0;0.6328;0;1;1
37;37;1;350;50;50;0.5;B12/S12;0.35440000000000005;0.6456;1.0;0.5236;0;2;2
38;38;1;350;50;50;0.5;B45/S12;0.30079999999999996;0.6992;0.3333333333333333;0.9968;0;2;2
39;39;1;350;50;50;0.5;B872/S356;0.28080000000000005;0.7192;0.8235294117647058;0.5856;0;3;3
40;40;1;350;50;50;0.5;B6731/S1234;0.5347999999999999;0.4652;0.5882352941176471;0.6116;0;4;4
41;41;1;350;50;50;0.5;B58912/S34;0.43200000000000005;0.568;0.7;0.5556;3;5;2
42;42;1;350;50;50;0.5;B6213/S912;0.40880000000000005;0.5912;1.3333333333333333;0.3168;1;4;3
43;43;1;350;50;50;0.5;B91/S82;0.2348;0.7652;1.0;0.632;0;2;2
44;44;1;350;50;50;0.5;B73/S65;0.26080000000000003;0.7392;1.1;1.0;0;2;2
45;45;1;350;50;50;0.5;B51238/S38;0.43799999999999994;0.562;1.4473684210526316;0.2364;3;5;2
46;46;1;350;50;50;0.5;B86/S124659;0.5347999999999999;0.4652;0.6428571428571429;0.9992;-4;2;6
47;47;1;350;50;50;0.5;B87/S87542;0.4992;0.5008;0.6933333333333334;1.0;-3;2;5
48;48;1;350;50;50;0.5;B234/S1235;0.5044;0.4956;0.9166666666666666;0.4756;-1;3;4
49;49;1;350;50;50;0.5;B1357/S2468;0.4972;0.5028;1.25;0.5028;0;4;4
50;50;1;350;50;50;0.5;B123456789/S123456789;1.0;0.0;1.0;1.0;0;9;9
51;51;1;350;50;50;0.5;B12345/S76532;0.7356;0.2644;1.5333333333333332;0.8668;0;5;5
52;52;1;350;50;50;0.5;B1/S1233456789;0.9976;0.0024;4.8;1.0;-9;1;10
53;53;1;350;50;50;0.5;B123456789/S1;0.5036;0.4964;0.2;0.004;8;9;1
54;54;1;350;50;50;0.5;B8735/S2;0.11199999999999999;0.888;0.34782608695652173;0.9952;3;4;1
55;55;1;350;50;50;0.5;B1235/23;0.44399999999999995;0.556;0.9090909090909091;0.2964;2;4;2
56;56;1;350;50;50;0.5;B123847/S2;0.6152;0.3848;0.48;0.0128;5;6;1
57;57;1;350;50;50;0.5;B983/S314678;0.4012;0.5988;0.725;0.7372;-3;3;6
58;58;2;350;50;50;0.5;B2/S34;0.3264;0.6736;1.75;0.6308;-1;1;2
59;59;2;350;50;50;0.5;B3/S23;0.05600000000000005;0.944;0.8333333333333334;0.9832;-1;1;2
60;60;2;350;50;50;0.5;B6/S16;0.48119999999999996;0.5188;0.5833333333333334;1.0;-1;1;2
61;61;2;350;50;50;0.5;B36/S23;0.059599999999999986;0.9404;0.5555555555555556;0.9556;0;2;2
62;62;2;350;50;50;0.5;B1357/S1357;0.48760000000000003;0.5124;1.0;0.5132;0;4;4
63;63;2;350;50;50;0.5;B34/S34;0.4344;0.5656;1.0;0.578;0;2;2
64;64;2;350;50;50;0.5;B15/S28;0.3104;0.6896;1.6666666666666667;0.5904;0;2;2
65;65;2;350;50;50;0.5;B1/S1;0.2148;0.7852;1.0;0.6052;0;1;1
66;66;2;350;50;50;0.5;B12/S12;0.33640000000000003;0.6636;1.0;0.5096;0;2;2
67;67;2;350;50;50;0.5;B45/S12;0.30000000000000004;0.7;0.3333333333333333;0.9908;0;2;2
68;68;2;350;50;50;0.5;B872/S356;0.2932;0.7068;0.8235294117647058;0.602;0;3;3
69;69;2;350;50;50;0.5;B6731/S1234;0.524;0.476;0.5882352941176471;0.5796;0;4;4
70;70;2;350;50;50;0.5;B58912/S34;0.4468;0.5532;0.7;0.5396;3;5;2
71;71;2;350;50;50;0.5;B6213/S912;0.45599999999999996;0.544;1.3333333333333333;0.3016;1;4;3
72;72;2;350;50;50;0.5;B91/S82;0.25639999999999996;0.7436;1.0;0.6336;0;2;2
73;73;2;350;50;50;0.5;B73/S65;0.25680000000000003;0.7432;1.1;1.0;0;2;2
74;74;2;350;50;50;0.5;B51238/S38;0.4548;0.5452;1.4473684210526316;0.238;3;5;2
75;75;2;350;50;50;0.5;B86/S124659;0.598;0.402;0.6428571428571429;1.0;-4;2;6
76;76;2;350;50;50;0.5;B87/S87542;0.482;0.518;0.6933333333333334;1.0;-3;2;5
77;77;2;350;50;50;0.5;B234/S1235;0.5036;0.4964;0.9166666666666666;0.4868;-1;3;4
78;78;2;350;50;50;0.5;B1357/S2468;0.47440000000000004;0.5256;1.25;0.4936;0;4;4
79;79;2;350;50;50;0.5;B123456789/S123456789;1.0;0.0;1.0;1.0;0;9;9
80;80;2;350;50;50;0.5;B12345/S76532;0.738;0.262;1.5333333333333332;0.8588;0;5;5
81;81;2;350;50;50;0.5;B1/S1233456789;0.9984;0.0016;4.8;0.9992;-9;1;10
82;82;2;350;50;50;0.5;B123456789/S1;0.4988;0.5012;0.2;0.0016;8;9;1
83;83;2;350;50;50;0.5;B8735/S2;0.10880000000000001;0.8912;0.34782608695652173;0.994;3;4;1
84;84;2;350;50;50;0.5;B1235/23;0.49439999999999995;0.5056;0.9090909090909091;0.3404;2;4;2
85;85;2;350;50;50;0.5;B123847/S2;0.6032;0.3968;0.48;0.0124;5;6;1
86;86;2;350;50;50;0.5;B983/S314678;0.38839999999999997;0.6116;0.725;0.764;-3;3;6
87;87;3;350;50;50;0.5;B2/S34;0.3164;0.6836;1.75;0.6484;-1;1;2
88;88;3;350;50;50;0.5;B3/S23;0.05920000000000003;0.9408;0.8333333333333334;0.9936;-1;1;2
89;89;3;350;50;50;0.5;B6/S16;0.49239999999999995;0.5076;0.5833333333333334;1.0;-1;1;2
90;90;3;350;50;50;0.5;B36/S23;0.043200000000000016;0.9568;0.5555555555555556;0.988;0;2;2
91;91;3;350;50;50;0.5;B1357/S1357;0.49960000000000004;0.5004;1.0;0.506;0;4;4
92;92;3;350;50;50;0.5;B34/S34;0.3692;0.6308;1.0;0.5488;0;2;2
93;93;3;350;50;50;0.5;B15/S28;0.26759999999999995;0.7324;1.6666666666666667;0.5952;0;2;2
94;94;3;350;50;50;0.5;B1/S1;0.238;0.762;1.0;0.6176;0;1;1
95;95;3;350;50;50;0.5;B12/S12;0.33919999999999995;0.6608;1.0;0.514;0;2;2
96;96;3;350;50;50;0.5;B45/S12;0.26439999999999997;0.7356;0.3333333333333333;0.9976;0;2;2
97;97;3;350;50;50;0.5;B872/S356;0.27559999999999996;0.7244;0.8235294117647058;0.5876;0;3;3
98;98;3;350;50;50;0.5;B6731/S1234;0.5284;0.4716;0.5882352941176471;0.6116;0;4;4
99;99;3;350;50;50;0.5;B58912/S34;0.45999999999999996;0.54;0.7;0.5452;3;5;2
100;100;3;350;50;50;0.5;B6213/S912;0.4304;0.5696;1.3333333333333333;0.292;1;4;3
101;101;3;350;50;50;0.5;B91/S82;0.238;0.762;1.0;0.6072;0;2;2
102;102;3;350;50;50;0.5;B73/S65;0.2592;0.7408;1.1;1.0;0;2;2
103;103;3;350;50;50;0.5;B51238/S38;0.46799999999999997;0.532;1.4473684210526316;0.2436;3;5;2
104;104;3;350;50;50;0.5;B86/S124659;0.5544;0.4456;0.6428571428571429;1.0;-4;2;6
105;105;3;350;50;50;0.5;B87/S87542;0.49119999999999997;0.5088;0.6933333333333334;1.0;-3;2;5
106;106;3;350;50;50;0.5;B234/S1235;0.5127999999999999;0.4872;0.9166666666666666;0.4796;-1;3;4
107;107;3;350;50;50;0.5;B1357/S2468;0.5052;0.4948;1.25;0.4924;0;4;4
108;108;3;350;50;50;0.5;B123456789/S123456789;1.0;0.0;1.0;1.0;0;9;9
109;109;3;350;50;50;0.5;B12345/S76532;0.7476;0.2524;1.5333333333333332;0.8644;0;5;5
110;110;3;350;50;50;0.5;B1/S1233456789;0.9984;0.0016;4.8;1.0;-9;1;10
111;111;3;350;50;50;0.5;B123456789/S1;0.48640000000000005;0.5136;0.2;0.0016;8;9;1
112;112;3;350;50;50;0.5;B8735/S2;0.1472;0.8528;0.34782608695652173;0.9984;3;4;1
113;113;3;350;50;50;0.5;B1235/23;0.47719999999999996;0.5228;0.9090909090909091;0.318;2;4;2
114;114;3;350;50;50;0.5;B123847/S2;0.6052;0.3948;0.48;0.0188;5;6;1
115;115;3;350;50;50;0.5;B983/S314678;0.4052;0.5948;0.725;0.7404;-3;3;6
116;116;4;350;50;50;0.5;B2/S34;0.3224;0.6776;1.75;0.6208;-1;1;2
117;117;4;350;50;50;0.5;B3/S23;0.052000000000000046;0.948;0.8333333333333334;0.972;-1;1;2
118;118;4;350;50;50;0.5;B6/S16;0.474;0.526;0.5833333333333334;1.0;-1;1;2
119;119;4;350;50;50;0.5;B36/S23;0.03359999999999996;0.9664;0.5555555555555556;0.9868;0;2;2
120;120;4;350;50;50;0.5;B1357/S1357;0.486;0.514;1.0;0.5076;0;4;4
121;121;4;350;50;50;0.5;B34/S34;0.43320000000000003;0.5668;1.0;0.5572;0;2;2
122;122;4;350;50;50;0.5;B15/S28;0.2752;0.7248;1.6666666666666667;0.5884;0;2;2
123;123;4;350;50;50;0.5;B1/S1;0.21999999999999997;0.78;1.0;0.6284;0;1;1
124;124;4;350;50;50;0.5;B12/S12;0.32199999999999995;0.678;1.0;0.494;0;2;2
125;125;4;350;50;50;0.5;B45/S12;0.29400000000000004;0.706;0.3333333333333333;0.996;0;2;2
126;126;4;350;50;50;0.5;B872/S356;0.31599999999999995;0.684;0.8235294117647058;0.5684;0;3;3
127;127;4;350;50;50;0.5;B6731/S1234;0.5187999999999999;0.4812;0.5882352941176471;0.62;0;4;4
128;128;4;350;50;50;0.5;B58912/S34;0.45599999999999996;0.544;0.7;0.5216;3;5;2
129;129;4;350;50;50;0.5;B6213/S912;0.4044;0.5956;1.3333333333333333;0.2792;1;4;3
130;130;4;350;50;50;0.5;B91/S82;0.27080000000000004;0.7292;1.0;0.6228;0;2;2
131;131;4;350;50;50;0.5;B73/S65;0.27;0.73;1.1;1.0;0;2;2
132;132;4;350;50;50;0.5;B51238/S38;0.4468;0.5532;1.4473684210526316;0.2556;3;5;2
133;133;4;350;50;50;0.5;B86/S124659;0.5640000000000001;0.436;0.6428571428571429;1.0;-4;2;6
134;134;4;350;50;50;0.5;B87/S87542;0.5084;0.4916;0.6933333333333334;1.0;-3;2;5
135;135;4;350;50;50;0.5;B234/S1235;0.4972;0.5028;0.9166666666666666;0.4888;-1;3;4
136;136;4;350;50;50;0.5;B1357/S2468;0.4952;0.5048;1.25;0.492;0;4;4
137;137;4;350;50;50;0.5;B123456789/S123456789;1.0;0.0;1.0;1.0;0;9;9
138;138;4;350;50;50;0.5;B12345/S76532;0.7396;0.2604;1.5333333333333332;0.8636;0;5;5
139;139;4;350;50;50;0.5;B1/S1233456789;0.998;0.002;4.8;0.9992;-9;1;10
140;140;4;350;50;50;0.5;B123456789/S1;0.48960000000000004;0.5104;0.2;0.0032;8;9;1
141;141;4;350;50;50;0.5;B8735/S2;0.13439999999999996;0.8656;0.34782608695652173;0.9948;3;4;1
142;142;4;350;50;50;0.5;B1235/23;0.43200000000000005;0.568;0.9090909090909091;0.2992;2;4;2
143;143;4;350;50;50;0.5;B123847/S2;0.5791999999999999;0.4208;0.48;0.0232;5;6;1
144;144;4;350;50;50;0.5;B983/S314678;0.37960000000000005;0.6204;0.725;0.7544;-3;3;6
145;145;5;350;50;50;0.5;B2/S34;0.3052;0.6948;1.75;0.6144;-1;1;2
146;146;5;350;50;50;0.5;B3/S23;0.030399999999999983;0.9696;0.8333333333333334;0.9936;-1;1;2
147;147;5;350;50;50;0.5;B6/S16;0.48119999999999996;0.5188;0.5833333333333334;1.0;-1;1;2
148;148;5;350;50;50;0.5;B36/S23;0.044399999999999995;0.9556;0.5555555555555556;0.9968;0;2;2
149;149;5;350;50;50;0.5;B1357/S1357;0.5008;0.4992;1.0;0.4944;0;4;4
150;150;5;350;50;50;0.5;B34/S34;0.3808;0.6192;1.0;0.5768;0;2;2
151;151;5;350;50;50;0.5;B15/S28;0.30079999999999996;0.6992;1.6666666666666667;0.588;0;2;2
152;152;5;350;50;50;0.5;B1/S1;0.23199999999999998;0.768;1.0;0.6244;0;1;1
153;153;5;350;50;50;0.5;B12/S12;0.3124;0.6876;1.0;0.4956;0;2;2
154;154;5;350;50;50;0.5;B45/S12;0.30079999999999996;0.6992;0.3333333333333333;0.996;0;2;2
155;155;5;350;50;50;0.5;B872/S356;0.2904;0.7096;0.8235294117647058;0.5984;0;3;3
156;156;5;350;50;50;0.5;B6731/S1234;0.5428;0.4572;0.5882352941176471;0.5888;0;4;4
157;157;5;350;50;50;0.5;B58912/S34;0.46519999999999995;0.5348;0.7;0.5144;3;5;2
158;158;5;350;50;50;0.5;B6213/S912;0.43279999999999996;0.5672;1.3333333333333333;0.2888;1;4;3
159;159;5;350;50;50;0.5;B91/S82;0.25880000000000003;0.7412;1.0;0.6248;0;2;2
160;160;5;350;50;50;0.5;B73/S65;0.2548;0.7452;1.1;1.0;0;2;2
161;161;5;350;50;50;0.5;B51238/S38;0.44120000000000004;0.5588;1.4473684210526316;0.2492;3;5;2
162;162;5;350;50;50;0.5;B86/S124659;0.5316000000000001;0.4684;0.6428571428571429;1.0;-4;2;6
163;163;5;350;50;50;0.5;B87/S87542;0.5012;0.4988;0.6933333333333334;1.0;-3;2;5
164;164;5;350;50;50;0.5;B234/S1235;0.5347999999999999;0.4652;0.9166666666666666;0.4928;-1;3;4
165;165;5;350;50;50;0.5;B1357/S2468;0.5028;0.4972;1.25;0.506;0;4;4
166;166;5;350;50;50;0.5;B123456789/S123456789;1.0;0.0;1.0;1.0;0;9;9
167;167;5;350;50;50;0.5;B12345/S76532;0.7524;0.2476;1.5333333333333332;0.8704;0;5;5
168;168;5;350;50;50;0.5;B1/S1233456789;0.9976;0.0024;4.8;1.0;-9;1;10
169;169;5;350;50;50;0.5;B123456789/S1;0.5004;0.4996;0.2;0.0032;8;9;1
170;170;5;350;50;50;0.5;B8735/S2;0.14159999999999995;0.8584;0.34782608695652173;0.9972;3;4;1
171;171;5;350;50;50;0.5;B1235/23;0.474;0.526;0.9090909090909091;0.3368;2;4;2
172;172;5;350;50;50;0.5;B123847/S2;0.5820000000000001;0.418;0.48;0.0172;5;6;1
173;173;5;350;50;50;0.5;B983/S314678;0.38639999999999997;0.6136;0.725;0.742;-3;3;6
174;174;6;350;50;50;0.5;B2/S34;0.32520000000000004;0.6748;1.75;0.6236;-1;1;2
175;175;6;350;50;50;0.5;B3/S23;0.056400000000000006;0.9436;0.8333333333333334;0.9888;-1;1;2
176;176;6;350;50;50;0.5;B6/S16;0.47040000000000004;0.5296;0.5833333333333334;1.0;-1;1;2
177;177;6;350;50;50;0.5;B36/S23;0.020399999999999974;0.9796;0.5555555555555556;1.0;0;2;2
178;178;6;350;50;50;0.5;B1357/S1357;0.5012;0.4988;1.0;0.4968;0;4;4
179;179;6;350;50;50;0.5;B34/S34;0.38839999999999997;0.6116;1.0;0.5684;0;2;2
180;180;6;350;50;50;0.5;B15/S28;0.29359999999999997;0.7064;1.6666666666666667;0.5872;0;2;2
181;181;6;350;50;50;0.5;B1/S1;0.24160000000000004;0.7584;1.0;0.6156;0;1;1
182;182;6;350;50;50;0.5;B12/S12;0.33599999999999997;0.664;1.0;0.4972;0;2;2
183;183;6;350;50;50;0.5;B45/S12;0.2724;0.7276;0.3333333333333333;0.9976;0;2;2
184;184;6;350;50;50;0.5;B872/S356;0.28;0.72;0.8235294117647058;0.6016;0;3;3
185;185;6;350;50;50;0.5;B6731/S1234;0.5327999999999999;0.4672;0.5882352941176471;0.59;0;4;4
186;186;6;350;50;50;0.5;B58912/S34;0.4404;0.5596;0.7;0.5408;3;5;2
187;187;6;350;50;50;0.5;B6213/S912;0.40480000000000005;0.5952;1.3333333333333333;0.2904;1;4;3
188;188;6;350;50;50;0.5;B91/S82;0.26239999999999997;0.7376;1.0;0.632;0;2;2
189;189;6;350;50;50;0.5;B73/S65;0.2732;0.7268;1.1;1.0;0;2;2
190;190;6;350;50;50;0.5;B51238/S38;0.41879999999999995;0.5812;1.4473684210526316;0.2384;3;5;2
191;191;6;350;50;50;0.5;B86/S124659;0.5988;0.4012;0.6428571428571429;1.0;-4;2;6
192;192;6;350;50;50;0.5;B87/S87542;0.5144;0.4856;0.6933333333333334;1.0;-3;2;5
193;193;6;350;50;50;0.5;B234/S1235;0.506;0.494;0.9166666666666666;0.49;-1;3;4
194;194;6;350;50;50;0.5;B1357/S2468;0.486;0.514;1.25;0.508;0;4;4
195;195;6;350;50;50;0.5;B123456789/S123456789;1.0;0.0;1.0;1.0;0;9;9
196;196;6;350;50;50;0.5;B12345/S76532;0.7592;0.2408;1.5333333333333332;0.8912;0;5;5
197;197;6;350;50;50;0.5;B1/S1233456789;0.998;0.002;4.8;1.0;-9;1;10
198;198;6;350;50;50;0.5;B123456789/S1;0.4968;0.5032;0.2;0.0008;8;9;1
199;199;6;350;50;50;0.5;B8735/S2;0.13560000000000005;0.8644;0.34782608695652173;0.9904;3;4;1
200;200;6;350;50;50;0.5;B1235/23;0.49439999999999995;0.5056;0.9090909090909091;0.322;2;4;2
201;201;6;350;50;50;0.5;B123847/S2;0.5860000000000001;0.414;0.48;0.0184;5;6;1
202;202;6;350;50;50;0.5;B983/S314678;0.39039999999999997;0.6096;0.725;0.7484;-3;3;6
203;203;7;350;50;50;0.5;B2/S34;0.31000000000000005;0.69;1.75;0.6444;-1;1;2
204;204;7;350;50;50;0.5;B3/S23;0.07679999999999998;0.9232;0.8333333333333334;0.976;-1;1;2
205;205;7;350;50;50;0.5;B6/S16;0.4656;0.5344;0.5833333333333334;1.0;-1;1;2
206;206;7;350;50;50;0.5;B36/S23;0.05400000000000005;0.946;0.5555555555555556;0.98;0;2;2
207;207;7;350;50;50;0.5;B1357/S1357;0.5164;0.4836;1.0;0.4984;0;4;4
208;208;7;350;50;50;0.5;B34/S34;0.4172;0.5828;1.0;0.5544;0;2;2
209;209;7;350;50;50;0.5;B15/S28;0.2744;0.7256;1.6666666666666667;0.5896;0;2;2
210;210;7;350;50;50;0.5;B1/S1;0.21399999999999997;0.786;1.0;0.6212;0;1;1
211;211;7;350;50;50;0.5;B12/S12;0.3416;0.6584;1.0;0.5076;0;2;2
212;212;7;350;50;50;0.5;B45/S12;0.2864;0.7136;0.3333333333333333;0.9928;0;2;2
213;213;7;350;50;50;0.5;B872/S356;0.31120000000000003;0.6888;0.8235294117647058;0.5768;0;3;3
214;214;7;350;50;50;0.5;B6731/S1234;0.5267999999999999;0.4732;0.5882352941176471;0.5924;0;4;4
215;215;7;350;50;50;0.5;B58912/S34;0.45320000000000005;0.5468;0.7;0.5288;3;5;2
216;216;7;350;50;50;0.5;B6213/S912;0.3768;0.6232;1.3333333333333333;0.2776;1;4;3
217;217;7;350;50;50;0.5;B91/S82;0.2724;0.7276;1.0;0.61;0;2;2
218;218;7;350;50;50;0.5;B73/S65;0.2732;0.7268;1.1;1.0;0;2;2
219;219;7;350;50;50;0.5;B51238/S38;0.4344;0.5656;1.4473684210526316;0.236;3;5;2
220;220;7;350;50;50;0.5;B86/S124659;0.5548;0.4452;0.6428571428571429;1.0;-4;2;6
221;221;7;350;50;50;0.5;B87/S87542;0.5052;0.4948;0.6933333333333334;1.0;-3;2;5
222;222;7;350;50;50;0.5;B234/S1235;0.5172;0.4828;0.9166666666666666;0.4716;-1;3;4
223;223;7;350;50;50;0.5;B1357/S2468;0.5112;0.4888;1.25;0.4764;0;4;4
224;224;7;350;50;50;0.5;B123456789/S123456789;1.0;0.0;1.0;1.0;0;9;9
225;225;7;350;50;50;0.5;B12345/S76532;0.7548;0.2452;1.5333333333333332;0.8872;0;5;5
226;226;7;350;50;50;0.5;B1/S1233456789;0.9972;0.0028;4.8;0.9992;-9;1;10
227;227;7;350;50;50;0.5;B123456789/S1;0.49119999999999997;0.5088;0.2;0.0048;8;9;1
228;228;7;350;50;50;0.5;B8735/S2;0.128;0.872;0.34782608695652173;1.0;3;4;1
229;229;7;350;50;50;0.5;B1235/23;0.4868;0.5132;0.9090909090909091;0.3408;2;4;2
230;230;7;350;50;50;0.5;B123847/S2;0.6016;0.3984;0.48;0.0248;5;6;1
231;231;7;350;50;50;0.5;B983/S314678;0.37360000000000004;0.6264;0.725;0.7464;-3;3;6
232;232;8;350;50;50;0.5;B2/S34;0.31279999999999997;0.6872;1.75;0.6448;-1;1;2
233;233;8;350;50;50;0.5;B3/S23;0.060799999999999965;0.9392;0.8333333333333334;0.9712;-1;1;2
234;234;8;350;50;50;0.5;B6/S16;0.45599999999999996;0.544;0.5833333333333334;1.0;-1;1;2
235;235;8;350;50;50;0.5;B36/S23;0.053200000000000025;0.9468;0.5555555555555556;0.9848;0;2;2
236;236;8;350;50;50;0.5;B1357/S1357;0.5032;0.4968;1.0;0.4968;0;4;4
237;237;8;350;50;50;0.5;B34/S34;0.4196;0.5804;1.0;0.54;0;2;2
238;238;8;350;50;50;0.5;B15/S28;0.2692;0.7308;1.6666666666666667;0.6104;0;2;2
239;239;8;350;50;50;0.5;B1/S1;0.21120000000000005;0.7888;1.0;0.6164;0;1;1
240;240;8;350;50;50;0.5;B12/S12;0.37560000000000004;0.6244;1.0;0.5228;0;2;2
241;241;8;350;50;50;0.5;B45/S12;0.3184;0.6816;0.3333333333333333;0.9928;0;2;2
242;242;8;350;50;50;0.5;B872/S356;0.28959999999999997;0.7104;0.8235294117647058;0.588;0;3;3
243;243;8;350;50;50;0.5;B6731/S1234;0.5324;0.4676;0.5882352941176471;0.5784;0;4;4
244;244;8;350;50;50;0.5;B58912/S34;0.44799999999999995;0.552;0.7;0.542;3;5;2
245;245;8;350;50;50;0.5;B6213/S912;0.3788;0.6212;1.3333333333333333;0.2964;1;4;3
246;246;8;350;50;50;0.5;B91/S82;0.23960000000000004;0.7604;1.0;0.6312;0;2;2
247;247;8;350;50;50;0.5;B73/S65;0.2992;0.7008;1.1;1.0;0;2;2
248;248;8;350;50;50;0.5;B51238/S38;0.39280000000000004;0.6072;1.4473684210526316;0.2428;3;5;2
249;249;8;350;50;50;0.5;B86/S124659;0.5204;0.4796;0.6428571428571429;1.0;-4;2;6
250;250;8;350;50;50;0.5;B87/S87542;0.5072;0.4928;0.6933333333333334;1.0;-3;2;5
251;251;8;350;50;50;0.5;B234/S1235;0.5244;0.4756;0.9166666666666666;0.4848;-1;3;4
252;252;8;350;50;50;0.5;B1357/S2468;0.502;0.498;1.25;0.504;0;4;4
253;253;8;350;50;50;0.5;B123456789/S123456789;1.0;0.0;1.0;1.0;0;9;9
254;254;8;350;50;50;0.5;B12345/S76532;0.7368;0.2632;1.5333333333333332;0.8596;0;5;5
255;255;8;350;50;50;0.5;B1/S1233456789;0.998;0.002;4.8;0.9992;-9;1;10
256;256;8;350;50;50;0.5;B123456789/S1;0.4808;0.5192;0.2;0.004;8;9;1
257;257;8;350;50;50;0.5;B8735/S2;0.14039999999999997;0.8596;0.34782608695652173;0.9896;3;4;1
258;258;8;350;50;50;0.5;B1235/23;0.46240000000000003;0.5376;0.9090909090909091;0.342;2;4;2
259;259;8;350;50;50;0.5;B123847/S2;0.6135999999999999;0.3864;0.48;0.0276;5;6;1
260;260;8;350;50;50;0.5;B983/S314678;0.36360000000000003;0.6364;0.725;0.7712;-3;3;6
261;261;9;350;50;50;0.5;B2/S34;0.3056;0.6944;1.75;0.6532;-1;1;2
262;262;9;350;50;50;0.5;B3/S23;0.06000000000000005;0.94;0.8333333333333334;0.9836;-1;1;2
263;263;9;350;50;50;0.5;B6/S16;0.4768;0.5232;0.5833333333333334;1.0;-1;1;2
264;264;9;350;50;50;0.5;B36/S23;0.05359999999999998;0.9464;0.5555555555555556;0.986;0;2;2
265;265;9;350;50;50;0.5;B1357/S1357;0.4992;0.5008;1.0;0.5012;0;4;4
266;266;9;350;50;50;0.5;B34/S34;0.41400000000000003;0.586;1.0;0.588;0;2;2
