,RunId,iteration,Step,largura,altura,density,rule,alive_cells,dead_cells,average_rule,likeness,len_rule,len_born,len_survive
51,51,1,350,50,50,0.5,B3928/S743612958,0.998,0.002,0.9090909090909091,1.0,5,4,9
52,52,1,350,50,50,0.5,B81539427/S146792,0.6656,0.3344,0.9914529914529914,0.4816,2,8,6
53,53,1,350,50,50,0.5,B7143/S5,0.382,0.618,1.3333333333333333,0.2932,3,4,1
54,54,1,350,50,50,0.5,B861423/S63,0.5396000000000001,0.4604,1.125,0.2832,4,6,2
55,55,1,350,50,50,0.5,B958/S7691,0.44720000000000004,0.5528,0.7840909090909092,1.0,1,3,4
56,56,1,350,50,50,0.5,B179426583/S5284769,0.9988,0.0012,1.1714285714285713,0.9984,2,9,7
57,57,1,350,50,50,0.5,B53/S3496,0.374,0.626,1.375,0.6696,2,2,4
58,58,1,350,50,50,0.5,B592368/S423157689,1.0,0.0,0.9090909090909091,1.0,3,6,9
59,59,1,350,50,50,0.5,B7384269/S241673,0.7208,0.2792,0.6880341880341881,0.5672,1,7,6
60,60,2,350,50,50,0.5,B835291647/S894517,0.7343999999999999,0.2656,1.1333333333333333,0.4904,3,9,6
61,61,2,350,50,50,0.5,B5/S598,0.3568,0.6432,1.4666666666666666,1.0,2,1,3
62,62,2,350,50,50,0.5,B7256/S9286,0.33320000000000005,0.6668,1.25,0.5264,0,4,4
63,63,2,350,50,50,0.5,B8391476/S64289153,0.77,0.23,0.875,0.6504,1,7,8
64,64,2,350,50,50,0.5,B52/S3718,0.39159999999999995,0.6084,1.3571428571428572,0.5748,2,2,4
65,65,2,350,50,50,0.5,B53/S2763894,0.6072,0.3928,1.3928571428571428,0.6744,5,2,7
66,66,2,350,50,50,0.5,B5/S814532967,0.9984,0.0016,1.0,1.0,8,1,9
67,67,2,350,50,50,0.5,B62153749/S675,0.7392000000000001,0.2608,1.2972972972972974,0.5392,5,8,3
68,68,2,350,50,50,0.5,B1394675/S261738549,1.0,0.0,1.0,1.0,2,7,9
69,69,2,350,50,50,0.5,B2748/S796138,0.4316,0.5684,1.0793650793650795,0.5052,2,4,6
70,70,2,350,50,50,0.5,B54/S4856297,0.9368,0.0632,1.3015873015873014,0.9972,5,2,7
71,71,2,350,50,50,0.5,B4392867/S69184,0.5691999999999999,0.4308,1.005128205128205,0.3756,2,7,5
72,72,2,350,50,50,0.5,B1/S78219365,0.784,0.216,5.125,0.9984,7,1,8
73,73,2,350,50,50,0.5,B943682/S3628945,0.7343999999999999,0.2656,0.9910714285714286,0.6888,1,6,7
74,74,2,350,50,50,0.5,B8239475/S452,0.5956,0.4044,0.6754385964912281,0.3616,4,7,3
75,75,2,350,50,50,0.5,B679843125/S6,0.512,0.488,1.2,0.0,8,9,1
76,76,2,350,50,50,0.5,B7421/S52867,0.9072,0.0928,1.5999999999999999,0.9524,1,4,5
77,77,2,350,50,50,0.5,B761289543/S278395,0.6844,0.3156,1.1333333333333333,0.386,3,9,6
