;RunId;iteration;Step;largura;altura;density;rule;alive_cells;dead_cells;average_rule;likeness;len_rule;len_born;len_survive
63;63;2;400;50;50;0.5;B34/S34;0.398;0.602;1.0;0.5496;0;2;2
64;64;2;400;50;50;0.5;B15/S28;0.2944;0.7056;1.6666666666666667;0.5732;0;2;2
65;65;2;400;50;50;0.5;B1/S1;0.222;0.778;1.0;0.6188;0;1;1
66;66;2;400;50;50;0.5;B12/S12;0.358;0.642;1.0;0.5116;0;2;2
67;67;2;400;50;50;0.5;B45/S12;0.0964;0.696;0.3333333333333333;0.996;0;2;2
68;68;2;400;50;50;0.5;B872/S356;0.3048;0.6952;0.8235294117647058;0.5884;0;3;3
69;69;2;400;50;50;0.5;B6731/S1234;0.5492;0.4508;0.5882352941176471;0.6004;0;4;4
70;70;2;400;50;50;0.5;B58912/S34;0.448;0.552;0.7;0.5508;3;5;2
71;71;2;400;50;50;0.5;B6213/S912;0.4444;0.5556;1.3333333333333333;0.308;1;4;3
72;72;2;400;50;50;0.5;B91/S82;0.2532;0.7468;1.0;0.6232;0;2;2
73;73;2;400;50;50;0.5;B73/S65;0.0;0.7268;1.1;1.0;0;2;2
74;74;2;400;50;50;0.5;B51238/S38;0.4684;0.5316;1.4473684210526316;0.214;3;5;2
75;75;2;400;50;50;0.5;B86/S124659;0.1276;0.4488;0.6428571428571429;1.0;-4;2;6
76;76;2;400;50;50;0.5;B87/S87542;0.0144;0.4888;0.6933333333333334;1.0;-3;2;5
77;77;2;400;50;50;0.5;B234/S1235;0.5044;0.4956;0.9166666666666666;0.4816;-1;3;4
78;78;2;400;50;50;0.5;B1357/S2468;0.5056;0.4944;1.25;0.5012;0;4;4
79;79;2;400;50;50;0.5;B123456789/S123456789;1.0;0.0;1.0;1.0;0;9;9
80;80;2;400;50;50;0.5;B12345/S76532;0.7564;0.2432;1.5333333333333332;0.8672;0;5;5
81;81;2;400;50;50;0.5;B1/S1233456789;0.5296;0.0012;4.8;1.0;-9;1;10
82;82;2;400;50;50;0.5;B123456789/S1;0.504;0.496;0.2;0.0032;8;9;1
83;83;2;400;50;50;0.5;B8735/S2;0.0052;0.8976;0.34782608695652173;0.994;3;4;1
84;84;2;400;50;50;0.5;B1235/23;0.4412;0.5588;0.9090909090909091;0.3152;2;4;2
85;85;2;400;50;50;0.5;B123847/S2;0.5404;0.4596;0.48;0.0284;5;6;1
86;86;2;400;50;50;0.5;B983/S314678;0.3928;0.6064;0.725;0.7288;-3;3;6
87;87;3;400;50;50;0.5;B2/S34;0.3068;0.6932;1.75;0.646;-1;1;2
88;88;3;400;50;50;0.5;B3/S23;0.0632;0.9224;0.8333333333333334;0.9464;-1;1;2
89;89;3;400;50;50;0.5;B6/S16;0.02;0.5388;0.5833333333333334;1.0;-1;1;2
90;90;3;400;50;50;0.5;B36/S23;0.0484;0.938;0.5555555555555556;0.98;0;2;2
91;91;3;400;50;50;0.5;B1357/S1357;0.4956;0.5044;1.0;0.49;0;4;4
92;92;3;400;50;50;0.5;B34/S34;0.3928;0.6072;1.0;0.5532;0;2;2
93;93;3;400;50;50;0.5;B15/S28;0.2732;0.7268;1.6666666666666667;0.5828;0;2;2
94;94;3;400;50;50;0.5;B1/S1;0.214;0.786;1.0;0.6316;0;1;1
95;95;3;400;50;50;0.5;B12/S12;0.3464;0.6536;1.0;0.51;0;2;2
96;96;3;400;50;50;0.5;B45/S12;0.0796;0.7324;0.3333333333333333;0.996;0;2;2
97;97;3;400;50;50;0.5;B872/S356;0.2996;0.7004;0.8235294117647058;0.5644;0;3;3
98;98;3;400;50;50;0.5;B6731/S1234;0.5352;0.4648;0.5882352941176471;0.6048;0;4;4
99;99;3;400;50;50;0.5;B58912/S34;0.478;0.522;0.7;0.542;3;5;2
100;100;3;400;50;50;0.5;B6213/S912;0.4028;0.5972;1.3333333333333333;0.3004;1;4;3
101;101;3;400;50;50;0.5;B91/S82;0.2708;0.7292;1.0;0.6104;0;2;2
102;102;3;400;50;50;0.5;B73/S65;0.0;0.7292;1.1;1.0;0;2;2
103;103;3;400;50;50;0.5;B51238/S38;0.48;0.52;1.4473684210526316;0.2228;3;5;2
104;104;3;400;50;50;0.5;B86/S124659;0.1448;0.4088;0.6428571428571429;1.0;-4;2;6
105;105;3;400;50;50;0.5;B87/S87542;0.0112;0.5032;0.6933333333333334;1.0;-3;2;5
106;106;3;400;50;50;0.5;B234/S1235;0.5224;0.4776;0.9166666666666666;0.47;-1;3;4
107;107;3;400;50;50;0.5;B1357/S2468;0.4932;0.5068;1.25;0.482;0;4;4
108;108;3;400;50;50;0.5;B123456789/S123456789;1.0;0.0;1.0;1.0;0;9;9
109;109;3;400;50;50;0.5;B12345/S76532;0.744;0.256;1.5333333333333332;0.8612;0;5;5
110;110;3;400;50;50;0.5;B1/S1233456789;0.5296;0.002;4.8;0.9992;-9;1;10
111;111;3;400;50;50;0.5;B123456789/S1;0.496;0.504;0.2;0.0064;8;9;1
112;112;3;400;50;50;0.5;B8735/S2;0.004;0.8528;0.34782608695652173;0.9956;3;4;1
113;113;3;400;50;50;0.5;B1235/23;0.4704;0.5296;0.9090909090909091;0.3236;2;4;2
114;114;3;400;50;50;0.5;B123847/S2;0.5816;0.4184;0.48;0.0312;5;6;1
115;115;3;400;50;50;0.5;B983/S314678;0.372;0.6276;0.725;0.7504;-3;3;6
116;116;4;400;50;50;0.5;B2/S34;0.3232;0.6768;1.75;0.6352;-1;1;2
117;117;4;400;50;50;0.5;B3/S23;0.0512;0.9324;0.8333333333333334;0.9684;-1;1;2
118;118;4;400;50;50;0.5;B6/S16;0.0272;0.5208;0.5833333333333334;1.0;-1;1;2
119;119;4;400;50;50;0.5;B36/S23;0.0484;0.9484;0.5555555555555556;0.9736;0;2;2
120;120;4;400;50;50;0.5;B1357/S1357;0.492;0.508;1.0;0.512;0;4;4
121;121;4;400;50;50;0.5;B34/S34;0.4052;0.5948;1.0;0.5676;0;2;2
122;122;4;400;50;50;0.5;B15/S28;0.2936;0.7064;1.6666666666666667;0.5896;0;2;2
123;123;4;400;50;50;0.5;B1/S1;0.2044;0.7956;1.0;0.6148;0;1;1
124;124;4;400;50;50;0.5;B12/S12;0.378;0.622;1.0;0.496;0;2;2
125;125;4;400;50;50;0.5;B45/S12;0.08;0.7148;0.3333333333333333;0.9968;0;2;2
126;126;4;400;50;50;0.5;B872/S356;0.2668;0.7332;0.8235294117647058;0.5988;0;3;3
127;127;4;400;50;50;0.5;B6731/S1234;0.5364;0.4636;0.5882352941176471;0.602;0;4;4
128;128;4;400;50;50;0.5;B58912/S34;0.4608;0.5392;0.7;0.5444;3;5;2
129;129;4;400;50;50;0.5;B6213/S912;0.4284;0.5716;1.3333333333333333;0.3152;1;4;3
130;130;4;400;50;50;0.5;B91/S82;0.2492;0.7508;1.0;0.6384;0;2;2
131;131;4;400;50;50;0.5;B73/S65;0.0;0.728;1.1;1.0;0;2;2
132;132;4;400;50;50;0.5;B51238/S38;0.452;0.548;1.4473684210526316;0.2476;3;5;2
133;133;4;400;50;50;0.5;B86/S124659;0.1628;0.37;0.6428571428571429;1.0;-4;2;6
134;134;4;400;50;50;0.5;B87/S87542;0.0176;0.5012;0.6933333333333334;1.0;-3;2;5
135;135;4;400;50;50;0.5;B234/S1235;0.5312;0.4688;0.9166666666666666;0.4836;-1;3;4
136;136;4;400;50;50;0.5;B1357/S2468;0.4952;0.5048;1.25;0.4896;0;4;4
137;137;4;400;50;50;0.5;B123456789/S123456789;1.0;0.0;1.0;1.0;0;9;9
138;138;4;400;50;50;0.5;B12345/S76532;0.7416;0.2584;1.5333333333333332;0.872;0;5;5
139;139;4;400;50;50;0.5;B1/S1233456789;0.522;0.002;4.8;0.9992;-9;1;10
140;140;4;400;50;50;0.5;B123456789/S1;0.5068;0.4932;0.2;0.0048;8;9;1
141;141;4;400;50;50;0.5;B8735/S2;0.0056;0.8952;0.34782608695652173;0.9956;3;4;1
142;142;4;400;50;50;0.5;B1235/23;0.4436;0.5564;0.9090909090909091;0.306;2;4;2
143;143;4;400;50;50;0.5;B123847/S2;0.6232;0.3768;0.48;0.0188;5;6;1
144;144;4;400;50;50;0.5;B983/S314678;0.3604;0.6396;0.725;0.7408;-3;3;6
145;145;5;400;50;50;0.5;B2/S34;0.3404;0.6596;1.75;0.6184;-1;1;2
146;146;5;400;50;50;0.5;B3/S23;0.0564;0.9084;0.8333333333333334;0.9724;-1;1;2
147;147;5;400;50;50;0.5;B6/S16;0.02;0.5352;0.5833333333333334;1.0;-1;1;2
148;148;5;400;50;50;0.5;B36/S23;0.0192;0.974;0.5555555555555556;1.0;0;2;2
149;149;5;400;50;50;0.5;B1357/S1357;0.4988;0.5012;1.0;0.4936;0;4;4
150;150;5;400;50;50;0.5;B34/S34;0.4108;0.5892;1.0;0.5784;0;2;2
151;151;5;400;50;50;0.5;B15/S28;0.2928;0.7072;1.6666666666666667;0.5884;0;2;2
152;152;5;400;50;50;0.5;B1/S1;0.2436;0.7564;1.0;0.6448;0;1;1
153;153;5;400;50;50;0.5;B12/S12;0.3312;0.6688;1.0;0.5016;0;2;2
154;154;5;400;50;50;0.5;B45/S12;0.0924;0.6836;0.3333333333333333;0.9968;0;2;2
155;155;5;400;50;50;0.5;B872/S356;0.2808;0.7192;0.8235294117647058;0.5888;0;3;3
156;156;5;400;50;50;0.5;B6731/S1234;0.5352;0.4648;0.5882352941176471;0.622;0;4;4
157;157;5;400;50;50;0.5;B58912/S34;0.4648;0.5352;0.7;0.5248;3;5;2
158;158;5;400;50;50;0.5;B6213/S912;0.4188;0.5812;1.3333333333333333;0.294;1;4;3
159;159;5;400;50;50;0.5;B91/S82;0.2504;0.7496;1.0;0.6428;0;2;2
160;160;5;400;50;50;0.5;B73/S65;0.0;0.734;1.1;1.0;0;2;2
161;161;5;400;50;50;0.5;B51238/S38;0.5044;0.4956;1.4473684210526316;0.2544;3;5;2
162;162;5;400;50;50;0.5;B86/S124659;0.1288;0.4432;0.6428571428571429;1.0;-4;2;6
163;163;5;400;50;50;0.5;B87/S87542;0.0164;0.4964;0.6933333333333334;1.0;-3;2;5
164;164;5;400;50;50;0.5;B234/S1235;0.5308;0.4692;0.9166666666666666;0.4792;-1;3;4
165;165;5;400;50;50;0.5;B1357/S2468;0.5068;0.4932;1.25;0.5076;0;4;4
166;166;5;400;50;50;0.5;B123456789/S123456789;1.0;0.0;1.0;1.0;0;9;9
167;167;5;400;50;50;0.5;B12345/S76532;0.75;0.25;1.5333333333333332;0.8652;0;5;5
168;168;5;400;50;50;0.5;B1/S1233456789;0.5388;0.0008;4.8;1.0;-9;1;10
169;169;5;400;50;50;0.5;B123456789/S1;0.5232;0.4768;0.2;0.0024;8;9;1
170;170;5;400;50;50;0.5;B8735/S2;0.0028;0.8676;0.34782608695652173;0.9972;3;4;1
171;171;5;400;50;50;0.5;B1235/23;0.4892;0.5108;0.9090909090909091;0.3248;2;4;2
172;172;5;400;50;50;0.5;B123847/S2;0.5528;0.4472;0.48;0.0228;5;6;1
173;173;5;400;50;50;0.5;B983/S314678;0.378;0.622;0.725;0.7628;-3;3;6
174;174;6;400;50;50;0.5;B2/S34;0.2972;0.7028;1.75;0.6612;-1;1;2
175;175;6;400;50;50;0.5;B3/S23;0.0508;0.9192;0.8333333333333334;0.9824;-1;1;2
176;176;6;400;50;50;0.5;B6/S16;0.0192;0.5308;0.5833333333333334;1.0;-1;1;2
177;177;6;400;50;50;0.5;B36/S23;0.0576;0.9376;0.5555555555555556;0.9788;0;2;2
178;178;6;400;50;50;0.5;B1357/S1357;0.4824;0.5176;1.0;0.4952;0;4;4
179;179;6;400;50;50;0.5;B34/S34;0.4028;0.5972;1.0;0.5628;0;2;2
180;180;6;400;50;50;0.5;B15/S28;0.2668;0.7332;1.6666666666666667;0.592;0;2;2
181;181;6;400;50;50;0.5;B1/S1;0.224;0.776;1.0;0.6056;0;1;1
182;182;6;400;50;50;0.5;B12/S12;0.3484;0.6516;1.0;0.4984;0;2;2
183;183;6;400;50;50;0.5;B45/S12;0.088;0.718;0.3333333333333333;0.9976;0;2;2
184;184;6;400;50;50;0.5;B872/S356;0.29;0.71;0.8235294117647058;0.5696;0;3;3
185;185;6;400;50;50;0.5;B6731/S1234;0.5276;0.4724;0.5882352941176471;0.6128;0;4;4
186;186;6;400;50;50;0.5;B58912/S34;0.4424;0.5576;0.7;0.5408;3;5;2
187;187;6;400;50;50;0.5;B6213/S912;0.3956;0.6044;1.3333333333333333;0.286;1;4;3
188;188;6;400;50;50;0.5;B91/S82;0.2572;0.7428;1.0;0.6184;0;2;2
189;189;6;400;50;50;0.5;B73/S65;0.0;0.714;1.1;1.0;0;2;2
190;190;6;400;50;50;0.5;B51238/S38;0.46;0.54;1.4473684210526316;0.236;3;5;2
191;191;6;400;50;50;0.5;B86/S124659;0.1192;0.4484;0.6428571428571429;1.0;-4;2;6
192;192;6;400;50;50;0.5;B87/S87542;0.0192;0.5064;0.6933333333333334;1.0;-3;2;5
193;193;6;400;50;50;0.5;B234/S1235;0.496;0.504;0.9166666666666666;0.4976;-1;3;4
194;194;6;400;50;50;0.5;B1357/S2468;0.5044;0.4956;1.25;0.4868;0;4;4
195;195;6;400;50;50;0.5;B123456789/S123456789;1.0;0.0;1.0;1.0;0;9;9
196;196;6;400;50;50;0.5;B12345/S76532;0.742;0.258;1.5333333333333332;0.8456;0;5;5
197;197;6;400;50;50;0.5;B1/S1233456789;0.5256;0.0028;4.8;0.9968;-9;1;10
198;198;6;400;50;50;0.5;B123456789/S1;0.4836;0.5164;0.2;0.0032;8;9;1
199;199;6;400;50;50;0.5;B8735/S2;0.0036;0.8896;0.34782608695652173;0.9952;3;4;1
200;200;6;400;50;50;0.5;B1235/23;0.4156;0.5844;0.9090909090909091;0.3128;2;4;2
201;201;6;400;50;50;0.5;B123847/S2;0.618;0.382;0.48;0.0224;5;6;1
202;202;6;400;50;50;0.5;B983/S314678;0.3704;0.6292;0.725;0.7672;-3;3;6
203;203;7;400;50;50;0.5;B2/S34;0.336;0.664;1.75;0.6344;-1;1;2
204;204;7;400;50;50;0.5;B3/S23;0.0376;0.94;0.8333333333333334;0.9952;-1;1;2
205;205;7;400;50;50;0.5;B6/S16;0.0176;0.5264;0.5833333333333334;1.0;-1;1;2
206;206;7;400;50;50;0.5;B36/S23;0.0864;0.9036;0.5555555555555556;0.9432;0;2;2
207;207;7;400;50;50;0.5;B1357/S1357;0.5088;0.4912;1.0;0.4992;0;4;4
208;208;7;400;50;50;0.5;B34/S34;0.4096;0.5904;1.0;0.5688;0;2;2
209;209;7;400;50;50;0.5;B15/S28;0.2644;0.7356;1.6666666666666667;0.5972;0;2;2
210;210;7;400;50;50;0.5;B1/S1;0.2364;0.7636;1.0;0.6356;0;1;1
211;211;7;400;50;50;0.5;B12/S12;0.3576;0.6424;1.0;0.512;0;2;2
212;212;7;400;50;50;0.5;B45/S12;0.0944;0.7104;0.3333333333333333;0.9896;0;2;2
213;213;7;400;50;50;0.5;B872/S356;0.2976;0.7024;0.8235294117647058;0.584;0;3;3
214;214;7;400;50;50;0.5;B6731/S1234;0.54;0.46;0.5882352941176471;0.6112;0;4;4
215;215;7;400;50;50;0.5;B58912/S34;0.4536;0.5464;0.7;0.542;3;5;2
216;216;7;400;50;50;0.5;B6213/S912;0.3912;0.6088;1.3333333333333333;0.2796;1;4;3
217;217;7;400;50;50;0.5;B91/S82;0.27;0.73;1.0;0.6252;0;2;2
218;218;7;400;50;50;0.5;B73/S65;0.0;0.7376;1.1;1.0;0;2;2
219;219;7;400;50;50;0.5;B51238/S38;0.4328;0.5672;1.4473684210526316;0.2352;3;5;2
220;220;7;400;50;50;0.5;B86/S124659;0.1208;0.4568;0.6428571428571429;1.0;-4;2;6
221;221;7;400;50;50;0.5;B87/S87542;0.0184;0.49;0.6933333333333334;1.0;-3;2;5
222;222;7;400;50;50;0.5;B234/S1235;0.5256;0.4744;0.9166666666666666;0.4724;-1;3;4
223;223;7;400;50;50;0.5;B1357/S2468;0.5004;0.4996;1.25;0.4976;0;4;4
224;224;7;400;50;50;0.5;B123456789/S123456789;1.0;0.0;1.0;1.0;0;9;9
225;225;7;400;50;50;0.5;B12345/S76532;0.7452;0.2548;1.5333333333333332;0.8644;0;5;5
226;226;7;400;50;50;0.5;B1/S1233456789;0.5168;0.0024;4.8;1.0;-9;1;10
227;227;7;400;50;50;0.5;B123456789/S1;0.5016;0.4984;0.2;0.004;8;9;1
228;228;7;400;50;50;0.5;B8735/S2;0.0024;0.8856;0.34782608695652173;0.9968;3;4;1
229;229;7;400;50;50;0.5;B1235/23;0.4528;0.5472;0.9090909090909091;0.3236;2;4;2
230;230;7;400;50;50;0.5;B123847/S2;0.5696;0.4304;0.48;0.0216;5;6;1
231;231;7;400;50;50;0.5;B983/S314678;0.4008;0.5992;0.725;0.7232;-3;3;6
232;232;8;400;50;50;0.5;B2/S34;0.3312;0.6688;1.75;0.6572;-1;1;2
233;233;8;400;50;50;0.5;B3/S23;0.0964;0.8996;0.8333333333333334;0.9116;-1;1;2
234;234;8;400;50;50;0.5;B6/S16;0.0224;0.5096;0.5833333333333334;1.0;-1;1;2
235;235;8;400;50;50;0.5;B36/S23;0.0508;0.9388;0.5555555555555556;0.9588;0;2;2
236;236;8;400;50;50;0.5;B1357/S1357;0.4948;0.5052;1.0;0.5032;0;4;4
237;237;8;400;50;50;0.5;B34/S34;0.4076;0.5924;1.0;0.5732;0;2;2
238;238;8;400;50;50;0.5;B15/S28;0.272;0.728;1.6666666666666667;0.5824;0;2;2
239;239;8;400;50;50;0.5;B1/S1;0.2188;0.7812;1.0;0.6132;0;1;1
240;240;8;400;50;50;0.5;B12/S12;0.324;0.676;1.0;0.4972;0;2;2
241;241;8;400;50;50;0.5;B45/S12;0.1028;0.7148;0.3333333333333333;0.9912;0;2;2
242;242;8;400;50;50;0.5;B872/S356;0.2784;0.7216;0.8235294117647058;0.5792;0;3;3
243;243;8;400;50;50;0.5;B6731/S1234;0.5356;0.4644;0.5882352941176471;0.6036;0;4;4
244;244;8;400;50;50;0.5;B58912/S34;0.4464;0.5536;0.7;0.55;3;5;2
245;245;8;400;50;50;0.5;B6213/S912;0.4052;0.5948;1.3333333333333333;0.2872;1;4;3
246;246;8;400;50;50;0.5;B91/S82;0.2484;0.7516;1.0;0.6328;0;2;2
247;247;8;400;50;50;0.5;B73/S65;0.0;0.7328;1.1;1.0;0;2;2
248;248;8;400;50;50;0.5;B51238/S38;0.4072;0.5928;1.4473684210526316;0.2608;3;5;2
249;249;8;400;50;50;0.5;B86/S124659;0.1468;0.4112;0.6428571428571429;0.9992;-4;2;6
250;250;8;400;50;50;0.5;B87/S87542;0.0092;0.5176;0.6933333333333334;1.0;-3;2;5
251;251;8;400;50;50;0.5;B234/S1235;0.5128;0.4872;0.9166666666666666;0.4836;-1;3;4
252;252;8;400;50;50;0.5;B1357/S2468;0.4924;0.5076;1.25;0.4772;0;4;4
253;253;8;400;50;50;0.5;B123456789/S123456789;1.0;0.0;1.0;1.0;0;9;9
254;254;8;400;50;50;0.5;B12345/S76532;0.7516;0.2484;1.5333333333333332;0.8768;0;5;5
255;255;8;400;50;50;0.5;B1/S1233456789;0.5276;0.002;4.8;1.0;-9;1;10
256;256;8;400;50;50;0.5;B123456789/S1;0.506;0.494;0.2;0.0024;8;9;1
257;257;8;400;50;50;0.5;B8735/S2;0.0032;0.8736;0.34782608695652173;0.9964;3;4;1
258;258;8;400;50;50;0.5;B1235/23;0.4248;0.5752;0.9090909090909091;0.306;2;4;2
259;259;8;400;50;50;0.5;B123847/S2;0.622;0.378;0.48;0.0144;5;6;1
260;260;8;400;50;50;0.5;B983/S314678;0.3708;0.6288;0.725;0.7676;-3;3;6
261;261;9;400;50;50;0.5;B2/S34;0.3152;0.6848;1.75;0.6392;-1;1;2
262;262;9;400;50;50;0.5;B3/S23;0.0584;0.9268;0.8333333333333334;0.962;-1;1;2
263;263;9;400;50;50;0.5;B6/S16;0.0208;0.52;0.5833333333333334;1.0;-1;1;2
264;264;9;400;50;50;0.5;B36/S23;0.0244;0.9672;0.5555555555555556;0.9952;0;2;2
265;265;9;400;50;50;0.5;B1357/S1357;0.5136;0.4864;1.0;0.4996;0;4;4
266;266;9;400;50;50;0.5;B34/S34;0.4336;0.566;1.0;0.5332;0;2;2
267;267;9;400;50;50;0.5;B15/S28;0.2724;0.7276;1.6666666666666667;0.5844;0;2;2
268;268;9;400;50;50;0.5;B1/S1;0.2468;0.7532;1.0;0.6324;0;1;1
269;269;9;400;50;50;0.5;B12/S12;0.3444;0.6556;1.0;0.522;0;2;2
270;270;9;400;50;50;0.5;B45/S12;0.0928;0.7212;0.3333333333333333;0.996;0;2;2
271;271;9;400;50;50;0.5;B872/S356;0.2892;0.7108;0.8235294117647058;0.582;0;3;3
272;272;9;400;50;50;0.5;B6731/S1234;0.5172;0.4828;0.5882352941176471;0.5744;0;4;4
273;273;9;400;50;50;0.5;B58912/S34;0.4724;0.5276;0.7;0.5388;3;5;2
274;274;9;400;50;50;0.5;B6213/S912;0.4068;0.5932;1.3333333333333333;0.3;1;4;3
275;275;9;400;50;50;0.5;B91/S82;0.2564;0.7436;1.0;0.624;0;2;2
276;276;9;400;50;50;0.5;B73/S65;0.0;0.7312;1.1;1.0;0;2;2
277;277;9;400;50;50;0.5;B51238/S38;0.4004;0.5996;1.4473684210526316;0.2284;3;5;2
